,ensembl_gene_id,hgnc_symbol,entrezgene,chromosome_name,logFC,p.val,q.value
DDX3Y|8653,ENSG00000067048,DDX3Y,8653,Y,9.4,1.1e-168,1.8e-164
KDM5D|8284,ENSG00000012817,KDM5D,8284,Y,9.1,4.3e-166,3.5e-162
RPS4Y1|6192,ENSG00000129824,RPS4Y1,6192,Y,11,1.6e-157,8.4e-154
UTY|7404,ENSG00000183878,UTY,7404,Y,8,1e-143,4.2e-140
EIF1AY|9086,ENSG00000198692,EIF1AY,9086,Y,9,5.9e-140,1.9e-136
CYorf15B|84663,NA,NA,NA,NA,7.2,7.2e-137,1.9e-133
CYorf15A|246126,ENSG00000131002,TXLNGY,246126,Y,7.3,2.6e-132,6e-129
PRKY|5616,ENSG00000099725,PRKY,5616,Y,5.8,6.3e-130,1.3e-126
ZFY|7544,ENSG00000067646,ZFY,7544,Y,7.2,1.1e-127,2e-124
USP9Y|8287,ENSG00000114374,USP9Y,8287,Y,6.9,1.7e-113,2.7e-110
TSIX|9383,ENSG00000270641,TSIX,9383,X,-9.2,2.5e-111,3.6e-108
XIST|7503,ENSG00000229807,XIST,7503,X,-10,2.7e-101,3.6e-98
TMSB4Y|9087,ENSG00000154620,TMSB4Y,9087,Y,4.9,3.5e-93,4.3e-90
TTTY15|64595,ENSG00000233864,TTTY15,64595,Y,5.2,3e-90,3.5e-87
NLGN4Y|22829,ENSG00000165246,NLGN4Y,22829,Y,5.4,3.9e-80,4.2e-77
NCRNA00185|55410,NA,NA,NA,NA,4.3,1.9e-54,1.9e-51
TTTY14|83869,NA,NA,NA,NA,3.1,5.5e-38,5.2e-35
KDM5C|8242,ENSG00000126012,KDM5C,8242,X,-0.65,5.7e-25,5.1e-22
HDHD1A|8226,ENSG00000130021,PUDP,8226,X,-0.83,6.4e-21,5.4e-18
KDM6A|7403,ENSG00000147050,KDM6A,7403,X,-0.89,1.2e-19,9.4e-17
EIF1AX|1964,ENSG00000173674,EIF1AX,1964,X,-0.61,9.8e-18,7.5e-15
NCRNA00183|554203,ENSG00000225470,JPX,554203,X,-0.55,6.1e-16,4.5e-13
ABCB1|5243,ENSG00000085563,ABCB1,5243,7,1.8,2.7e-12,1.9e-09
ZFP14|57677,ENSG00000142065,ZFP14,57677,19,-0.62,6.3e-12,4.3e-09
SDCBP|6386,ENSG00000137575,SDCBP,6386,8,0.66,6.8e-12,4.4e-09
ZFX|7543,ENSG00000005889,ZFX,7543,X,-0.73,9.5e-12,5.9e-09
ZRSR2|8233,ENSG00000169249,ZRSR2,8233,X,-0.46,1.6e-11,9.5e-09
USP37|57695,ENSG00000135913,USP37,57695,2,-0.6,1.7e-11,9.5e-09
PSMC2|5701,ENSG00000161057,PSMC2,5701,7,0.36,2.1e-10,1.2e-07
ALDH1A1|216,ENSG00000165092,ALDH1A1,216,9,1.1,6.4e-10,3.5e-07
ACSS3|79611,ENSG00000111058,ACSS3,79611,12,1.6,1.1e-09,5.8e-07
GGH|8836,ENSG00000137563,GGH,8836,8,1,1.3e-09,6.6e-07
ZNF594|84622,ENSG00000180626,ZNF594,84622,17,-0.95,1.7e-09,8.5e-07
ST5|6764,ENSG00000166444,ST5,6764,11,-0.59,1.8e-09,8.6e-07
ZNF337|26152,ENSG00000130684,ZNF337,26152,20,-0.42,3.4e-09,1.5e-06
TSKU|25987,ENSG00000182704,TSKU,25987,11,1.3,5.1e-09,2.3e-06
SMC1A|8243,ENSG00000072501,SMC1A,8243,X,-0.49,5.6e-09,2.4e-06
RUNDC3B|154661,ENSG00000105784,RUNDC3B,154661,7,1.2,6.2e-09,2.6e-06
CACNA2D2|9254,ENSG00000007402,CACNA2D2,9254,3,-1,1.1e-08,4.5e-06
OFD1|8481,ENSG00000046651,OFD1,8481,X,-0.4,1.3e-08,5.3e-06
ABCC10|89845,ENSG00000124574,ABCC10,89845,6,-0.5,1.4e-08,5.7e-06
RPS4X|6191,ENSG00000198034,RPS4X,6191,X,-0.52,1.6e-08,6.1e-06
ALDH3A1|218,ENSG00000108602,ALDH3A1,218,17,2.9,1.9e-08,7e-06
LOC100133545|100133545,ENSG00000226416,MRPL23-AS1,100133545,11,-1.9,2.5e-08,9.2e-06
DERL1|79139,ENSG00000136986,DERL1,79139,8,0.41,2.6e-08,9.4e-06
NSMCE2|286053,ENSG00000156831,NSMCE2,286053,8,0.53,4.7e-08,1.6e-05
MGST1|4257,ENSG00000008394,MGST1,4257,12,0.96,4.8e-08,1.6e-05
VIL1|7429,ENSG00000127831,VIL1,7429,2,-1.9,4.9e-08,1.6e-05
DSCAML1|57453,ENSG00000177103,DSCAML1,57453,11,-1.6,5e-08,1.6e-05
TRAPPC2|6399,ENSG00000196459,TRAPPC2,6399,X,-0.34,5e-08,1.6e-05
TOR3A|64222,ENSG00000186283,TOR3A,64222,1,-0.54,5.2e-08,1.6e-05
AKR1C2|1646,ENSG00000151632,AKR1C2,1646,10,1.3,5.4e-08,1.7e-05
CYP1A2|1544,ENSG00000140505,CYP1A2,1544,15,2.9,5.5e-08,1.7e-05
KCNH3|23416,ENSG00000135519,KCNH3,23416,12,-1.5,6.6e-08,1.9e-05
TNNT2|7139,ENSG00000118194,TNNT2,7139,1,-1.5,6.6e-08,1.9e-05
KIAA1310|55683,ENSG00000114982,KANSL3,55683,2,-0.32,6.8e-08,2e-05
CUX2|23316,ENSG00000111249,CUX2,23316,12,1.6,8.3e-08,2.4e-05
ALAS1|211,ENSG00000023330,ALAS1,211,3,0.77,8.7e-08,2.4e-05
TKT|7086,ENSG00000163931,TKT,7086,3,0.75,9.9e-08,2.7e-05
BAP1|8314,ENSG00000163930,BAP1,8314,3,0.37,1.1e-07,2.8e-05
VN1R1|57191,ENSG00000178201,VN1R1,57191,19,-0.92,1.1e-07,2.8e-05
SEPT3|55964,ENSG00000100167,SEPT3,55964,22,-1.3,1.2e-07,3e-05
C11orf9|745,ENSG00000124920,MYRF,745,11,-0.73,1.4e-07,3.5e-05
TIA1|7072,ENSG00000116001,TIA1,7072,2,-0.42,1.4e-07,3.6e-05
CYP1A1|1543,ENSG00000140465,CYP1A1,1543,15,2.4,1.4e-07,3.6e-05
GAL3ST1|9514,ENSG00000128242,GAL3ST1,9514,22,-1.7,1.5e-07,3.6e-05
RBM24|221662,ENSG00000112183,RBM24,221662,6,1.2,1.6e-07,3.7e-05
MFSD4|148808,ENSG00000174514,MFSD4,148808,1,-0.81,1.6e-07,3.7e-05
PCDHGA7|56108,ENSG00000253537,PCDHGA7,56108,5,-1.2,1.6e-07,3.7e-05
DEPDC7|91614,ENSG00000121690,DEPDC7,91614,11,0.9,1.6e-07,3.8e-05
AFTPH|54812,ENSG00000119844,AFTPH,54812,2,-0.31,1.8e-07,3.9e-05
SPCS1|28972,ENSG00000114902,SPCS1,28972,3,0.36,1.8e-07,3.9e-05
EIF2B3|8891,ENSG00000070785,EIF2B3,8891,1,0.38,2.1e-07,4.6e-05
SLC25A32|81034,ENSG00000164933,SLC25A32,81034,8,0.39,2.1e-07,4.6e-05
RNF39|80352,ENSG00000204618,RNF39,80352,6,-1.1,2.2e-07,4.6e-05
ZNF345|25850,ENSG00000251247,ZNF345,25850,19,-0.46,2.2e-07,4.7e-05
TRIM50|135892,ENSG00000146755,TRIM50,135892,7,-2.1,2.2e-07,4.7e-05
PHF7|51533,ENSG00000010318,PHF7,51533,3,0.57,2.3e-07,4.7e-05
GRINA|2907,ENSG00000178719,GRINA,2907,8,0.49,2.4e-07,4.9e-05
LOC642852|642852,NA,NA,NA,NA,-0.66,2.5e-07,5e-05
NCK2|8440,ENSG00000071051,NCK2,8440,2,-0.89,2.5e-07,5.1e-05
PRDM15|63977,ENSG00000141956,PRDM15,63977,21,-0.55,2.6e-07,5.1e-05
SPIN1|10927,ENSG00000106723,SPIN1,10927,9,-0.5,2.8e-07,5.5e-05
MRPS28|28957,ENSG00000147586,MRPS28,28957,8,0.45,3.2e-07,6.1e-05
RPS6KL1|83694,ENSG00000198208,RPS6KL1,83694,14,0.89,3.5e-07,6.7e-05
RNLS|55328,ENSG00000184719,RNLS,55328,10,0.76,4e-07,7.5e-05
PTGR1|22949,ENSG00000106853,PTGR1,22949,9,1,4.1e-07,7.6e-05
C5orf27|202299,NA,NA,NA,NA,2.3,4.4e-07,8.1e-05
ZNF606|80095,ENSG00000166704,ZNF606,80095,19,-0.66,4.7e-07,8.6e-05
FUNDC1|139341,ENSG00000069509,FUNDC1,139341,X,-0.38,4.8e-07,8.6e-05
EFR3A|23167,ENSG00000132294,EFR3A,23167,8,0.49,5.1e-07,9e-05
ZNF493|284443,ENSG00000196268,ZNF493,284443,19,-0.66,5.1e-07,9e-05
SUSD4|55061,ENSG00000143502,SUSD4,55061,1,-2,5.2e-07,9e-05
THUMPD2|80745,ENSG00000138050,THUMPD2,80745,2,-0.39,5.5e-07,9.4e-05
PHYHD1|254295,ENSG00000175287,PHYHD1,254295,9,1.5,5.7e-07,9.7e-05
PTDSS1|9791,ENSG00000156471,PTDSS1,9791,8,0.44,5.8e-07,9.7e-05
DIDO1|11083,ENSG00000101191,DIDO1,11083,20,-0.32,6.1e-07,1e-04
PLAGL2|5326,ENSG00000126003,PLAGL2,5326,20,-0.49,6.4e-07,0.00011
BMP7|655,ENSG00000101144,BMP7,655,20,-1.7,6.7e-07,0.00011
CUL7|9820,ENSG00000044090,CUL7,9820,6,-0.39,6.7e-07,0.00011
TXNRD1|7296,ENSG00000198431,TXNRD1,7296,12,0.72,6.8e-07,0.00011
PCDHGA6|56109,ENSG00000253731,PCDHGA6,56109,5,-1.1,6.8e-07,0.00011
LOC100130933|100130933,ENSG00000259120,SMIM6,100130933,17,-1.1,6.8e-07,0.00011
B4GALNT4|338707,ENSG00000182272,B4GALNT4,338707,11,-1.9,6.8e-07,0.00011
UGT1A5|54579,ENSG00000240224,UGT1A5,54579,2,1.8,6.9e-07,0.00011
C14orf101|54916,ENSG00000070269,TMEM260,54916,14,-0.4,6.9e-07,0.00011
AKR1C1|1645,ENSG00000187134,AKR1C1,1645,10,1.1,7.4e-07,0.00011
ZNF548|147694,ENSG00000188785,ZNF548,147694,19,-0.44,7.6e-07,0.00011
LACTB2|51110,ENSG00000147592,LACTB2,51110,8,0.57,8.2e-07,0.00012
CMBL|134147,ENSG00000164237,CMBL,134147,5,0.95,8.4e-07,0.00012
ZNF35|7584,ENSG00000169981,ZNF35,7584,3,-0.54,8.6e-07,0.00012
HUNK|30811,ENSG00000142149,HUNK,30811,21,-1.5,9.6e-07,0.00014
STON2|85439,ENSG00000140022,STON2,85439,14,0.69,9.6e-07,0.00014
PRPF39|55015,ENSG00000185246,PRPF39,55015,14,-0.35,9.7e-07,0.00014
CTNND2|1501,ENSG00000169862,CTNND2,1501,5,-2.4,9.7e-07,0.00014
ZMYND12|84217,ENSG00000066185,ZMYND12,84217,1,1.1,1e-06,0.00014
FAM126B|285172,ENSG00000155744,FAM126B,285172,2,-0.36,1e-06,0.00014
TLR5|7100,ENSG00000187554,TLR5,7100,1,-0.82,1.1e-06,0.00015
MYT1|4661,ENSG00000196132,MYT1,4661,20,-1.1,1.2e-06,0.00016
ADAM11|4185,ENSG00000073670,ADAM11,4185,17,-0.96,1.2e-06,0.00016
LINGO1|84894,ENSG00000169783,LINGO1,84894,15,-1.1,1.2e-06,0.00016
UGT2B15|7366,ENSG00000277132,UGT2B15,7366,CHR_HSCHR4_1_CTG9,1.7,1.3e-06,0.00017
ZNF618|114991,ENSG00000157657,ZNF618,114991,9,-0.53,1.3e-06,0.00017
GRIN2A|2903,ENSG00000183454,GRIN2A,2903,16,-1.5,1.3e-06,0.00017
ZNF461|92283,ENSG00000197808,ZNF461,92283,19,-0.46,1.5e-06,0.00019
CYP7B1|9420,ENSG00000172817,CYP7B1,9420,8,1,1.5e-06,0.00019
CNN3|1266,ENSG00000117519,CNN3,1266,1,0.47,1.6e-06,2e-04
PRDX1|5052,ENSG00000117450,PRDX1,5052,1,0.44,1.6e-06,0.00021
C6orf64|55776,ENSG00000112167,SAYSD1,55776,6,-0.38,1.7e-06,0.00021
MDM4|4194,ENSG00000198625,MDM4,4194,1,-0.41,1.7e-06,0.00021
ACSL5|51703,ENSG00000197142,ACSL5,51703,10,0.89,1.7e-06,0.00021
SSTR5|6755,ENSG00000162009,SSTR5,6755,16,-1.7,1.7e-06,0.00021
C6orf97|80129,ENSG00000120262,CCDC170,80129,6,1.1,1.7e-06,0.00021
ABCG2|9429,ENSG00000118777,ABCG2,9429,4,1.1,1.7e-06,0.00021
SEMA4C|54910,ENSG00000168758,SEMA4C,54910,2,-0.43,1.8e-06,0.00021
SOD1|6647,ENSG00000142168,SOD1,6647,21,0.54,1.8e-06,0.00021
DDX3X|1654,ENSG00000215301,DDX3X,1654,X,-0.32,1.9e-06,0.00023
C9orf122|158228,NA,NA,NA,NA,-1.6,1.9e-06,0.00023
C20orf112|140688,ENSG00000197183,NOL4L,140688,20,-0.49,2e-06,0.00023
MEPCE|56257,ENSG00000146834,MEPCE,56257,7,0.28,2e-06,0.00023
FLJ23867|200058,NA,NA,NA,NA,-1.3,2.1e-06,0.00024
CBFA2T2|9139,ENSG00000078699,CBFA2T2,9139,20,-0.4,2.1e-06,0.00024
ZNF383|163087,ENSG00000188283,ZNF383,163087,19,-0.33,2.1e-06,0.00024
ZNF780B|163131,ENSG00000128000,ZNF780B,163131,19,-0.49,2.1e-06,0.00024
ATP6V1B1|525,ENSG00000116039,ATP6V1B1,525,2,-1.1,2.2e-06,0.00024
GPT2|84706,ENSG00000166123,GPT2,84706,16,0.93,2.2e-06,0.00024
ZFP112|7771,ENSG00000062370,ZNF112,7771,19,-0.64,2.2e-06,0.00025
BMP1|649,ENSG00000168487,BMP1,649,8,0.49,2.3e-06,0.00025
CDK16|5127,ENSG00000102225,CDK16,5127,X,-0.37,2.3e-06,0.00025
WNK2|65268,ENSG00000165238,WNK2,65268,9,-2,2.5e-06,0.00027
YPEL2|388403,ENSG00000175155,YPEL2,388403,17,-0.47,2.5e-06,0.00027
APEH|327,ENSG00000164062,APEH,327,3,0.3,2.6e-06,0.00027
VAX2|25806,ENSG00000116035,VAX2,25806,2,-1.1,2.6e-06,0.00027
ZNF543|125919,ENSG00000178229,ZNF543,125919,19,-0.45,2.6e-06,0.00028
ZNF564|163050,ENSG00000249709,ZNF564,163050,19,-0.26,2.7e-06,0.00028
MAP2|4133,ENSG00000078018,MAP2,4133,2,1,2.7e-06,0.00028
FXYD2|486,ENSG00000137731,FXYD2,486,11,-2.4,2.7e-06,0.00028
CAPS|828,ENSG00000283027,CAPS,828,19,-0.61,2.7e-06,0.00028
PKDCC|91461,ENSG00000162878,PKDCC,91461,2,-0.87,2.8e-06,0.00029
MAPRE2|10982,ENSG00000166974,MAPRE2,10982,18,0.5,2.9e-06,0.00029
KCNG1|3755,ENSG00000026559,KCNG1,3755,20,-1.3,3e-06,3e-04
KIAA0528|9847,ENSG00000111731,C2CD5,9847,12,-0.4,3e-06,3e-04
HIST3H2A|92815,ENSG00000181218,HIST3H2A,92815,1,-1.4,3.2e-06,0.00031
SMPX|23676,ENSG00000091482,SMPX,23676,X,1.5,3.3e-06,0.00032
FGFR3|2261,ENSG00000068078,FGFR3,2261,4,-0.77,3.4e-06,0.00033
MFI2|4241,ENSG00000163975,MFI2,4241,3,-1.3,3.4e-06,0.00033
ZNF512|84450,ENSG00000243943,ZNF512,84450,2,-0.37,3.4e-06,0.00033
RTN4RL1|146760,ENSG00000185924,RTN4RL1,146760,17,-1,3.5e-06,0.00033
ASPH|444,ENSG00000198363,ASPH,444,8,0.66,3.5e-06,0.00033
CAPN13|92291,ENSG00000162949,CAPN13,92291,2,-1.7,3.7e-06,0.00036
CUL1|8454,ENSG00000055130,CUL1,8454,7,0.26,4.3e-06,0.00041
ROBO3|64221,ENSG00000154134,ROBO3,64221,11,0.83,4.3e-06,0.00041
ZNF264|9422,ENSG00000083844,ZNF264,9422,19,-0.43,4.4e-06,0.00041
POLR2K|5440,ENSG00000147669,POLR2K,5440,8,0.37,4.4e-06,0.00041
ZNF550|162972,ENSG00000251369,ZNF550,162972,19,-0.67,4.4e-06,0.00041
TIMM8A|1678,ENSG00000126953,TIMM8A,1678,X,0.45,4.5e-06,0.00041
MTERFD1|51001,ENSG00000156469,MTERF3,51001,8,0.38,4.5e-06,0.00041
C9orf45|81571,ENSG00000236901,MIR600HG,81571,9,-0.63,4.6e-06,0.00041
LRFN4|78999,ENSG00000173621,LRFN4,78999,11,-0.81,4.8e-06,0.00043
ZNF510|22869,ENSG00000081386,ZNF510,22869,9,-0.43,4.8e-06,0.00043
MBD6|114785,ENSG00000166987,MBD6,114785,12,-0.29,5e-06,0.00045
SIM2|6493,ENSG00000159263,SIM2,6493,21,-0.68,5.1e-06,0.00045
ZC3HC1|51530,ENSG00000091732,ZC3HC1,51530,7,0.26,5.1e-06,0.00045
KIAA1712|80817,ENSG00000164118,CEP44,80817,4,-0.35,5.3e-06,0.00046
ZNF322A|79692,ENSG00000181315,ZNF322,79692,6,-0.3,5.4e-06,0.00047
UGT2B10|7365,ENSG00000109181,UGT2B10,7365,4,1.5,5.4e-06,0.00047
GTF2B|2959,ENSG00000137947,GTF2B,2959,1,0.27,5.5e-06,0.00047
PIK3C2B|5287,ENSG00000133056,PIK3C2B,5287,1,-0.49,5.5e-06,0.00047
PCGF3|10336,ENSG00000185619,PCGF3,10336,4,-0.33,5.6e-06,0.00048
TRIM16L|147166,ENSG00000108448,TRIM16L,147166,17,1.1,5.8e-06,5e-04
PIGC|5279,ENSG00000135845,PIGC,5279,1,-0.32,5.9e-06,5e-04
BEX2|84707,ENSG00000133134,BEX2,84707,X,-1.9,5.9e-06,5e-04
ZNF708|7562,ENSG00000182141,ZNF708,7562,19,-0.57,6e-06,5e-04
TXNDC6|347736,ENSG00000181322,NME9,347736,3,-0.74,6.1e-06,0.00051
PCDHGB3|56102,ENSG00000262209,PCDHGB3,56102,5,-1,6.1e-06,0.00051
ZNF260|339324,ENSG00000254004,ZNF260,339324,19,-0.32,6.5e-06,0.00053
ZNF527|84503,ENSG00000189164,ZNF527,84503,19,-0.35,6.7e-06,0.00055
NUDT6|11162,ENSG00000170917,NUDT6,11162,4,0.67,6.8e-06,0.00055
PCDHB14|56122,ENSG00000120327,PCDHB14,56122,5,-0.89,6.8e-06,0.00055
SPIN3|169981,ENSG00000204271,SPIN3,169981,X,-0.41,6.9e-06,0.00056
FGFR2|2263,ENSG00000066468,FGFR2,2263,10,-1.9,7e-06,0.00057
RPRD2|23248,ENSG00000163125,RPRD2,23248,1,-0.34,7.3e-06,0.00058
UGT2B28|54490,ENSG00000135226,UGT2B28,54490,4,1.2,7.3e-06,0.00058
GOLPH3L|55204,ENSG00000143457,GOLPH3L,55204,1,-0.35,7.4e-06,0.00058
NOTCH1|4851,ENSG00000148400,NOTCH1,4851,9,-0.52,7.4e-06,0.00058
ZNF546|339327,ENSG00000187187,ZNF546,339327,19,-0.35,7.6e-06,0.00059
OBSCN|84033,ENSG00000154358,OBSCN,84033,1,-1.3,7.6e-06,0.00059
MAP4K3|8491,ENSG00000011566,MAP4K3,8491,2,-0.42,7.6e-06,0.00059
FZD5|7855,ENSG00000163251,FZD5,7855,2,-0.43,7.7e-06,0.00059
SPEF2|79925,ENSG00000152582,SPEF2,79925,5,-0.64,8e-06,0.00061
EPHA10|284656,ENSG00000183317,EPHA10,284656,1,-1.5,8.1e-06,0.00062
TMEM64|169200,ENSG00000180694,TMEM64,169200,8,0.63,8.1e-06,0.00062
ZNF737|100129842,ENSG00000237440,ZNF737,100129842,19,-0.88,8.3e-06,0.00063
GUSBL1|387036,ENSG00000241549,GUSBP2,387036,6,-0.6,8.4e-06,0.00064
LOC645676|645676,NA,NA,NA,NA,-0.41,8.6e-06,0.00064
ST7|7982,ENSG00000004866,ST7,7982,7,0.32,8.7e-06,0.00065
DMKN|93099,ENSG00000161249,DMKN,93099,19,-2.1,8.7e-06,0.00065
TUG1|55000,NA,NA,NA,NA,-0.31,8.8e-06,0.00065
ATP2C2|9914,ENSG00000064270,ATP2C2,9914,16,-1.2,8.9e-06,0.00066
ZNF587|84914,ENSG00000198466,ZNF587,84914,19,-0.44,9.2e-06,0.00067
GLRX|2745,ENSG00000173221,GLRX,2745,5,0.62,9.3e-06,0.00068
C17orf76|388341,ENSG00000181350,LRRC75A,388341,17,-0.72,9.3e-06,0.00068
PARP10|84875,ENSG00000178685,PARP10,84875,8,0.46,9.4e-06,0.00068
POLR3G|10622,ENSG00000113356,POLR3G,10622,5,0.52,9.4e-06,0.00068
NUB1|51667,ENSG00000013374,NUB1,51667,7,0.24,9.5e-06,0.00068
C6orf115|58527,ENSG00000146386,ABRACL,58527,6,0.68,9.7e-06,0.00069
TALDO1|6888,ENSG00000177156,TALDO1,6888,11,0.43,9.7e-06,0.00069
UBE2V2|7336,ENSG00000169139,UBE2V2,7336,8,0.33,9.8e-06,0.00069
ZBED5|58486,ENSG00000236287,ZBED5,58486,11,-0.33,9.9e-06,7e-04
ANKRD23|200539,ENSG00000163126,ANKRD23,200539,2,-0.43,9.9e-06,7e-04
KLHDC8A|55220,ENSG00000162873,KLHDC8A,55220,1,-1.1,1e-05,0.00072
ZSWIM1|90204,ENSG00000168612,ZSWIM1,90204,20,-0.28,1e-05,0.00072
ZNF204P|7754,NA,NA,NA,NA,-1.2,1.1e-05,0.00073
C13orf1|57213,ENSG00000123178,SPRYD7,57213,13,0.37,1.1e-05,0.00074
ZSCAN16|80345,ENSG00000196812,ZSCAN16,80345,6,-0.43,1.1e-05,0.00074
HKR1|284459,ENSG00000181666,HKR1,284459,19,-0.47,1.1e-05,0.00074
PTPRS|5802,ENSG00000105426,PTPRS,5802,19,-1.3,1.1e-05,0.00074
RIC8B|55188,ENSG00000111785,RIC8B,55188,12,-0.37,1.1e-05,0.00074
TXNL1|9352,ENSG00000091164,TXNL1,9352,18,0.31,1.1e-05,0.00074
SLC9A3|6550,ENSG00000281861,SLC9A3,6550,CHR_HSCHR5_5_CTG1,-1.5,1.1e-05,0.00075
ZNF610|162963,ENSG00000167554,ZNF610,162963,19,-0.93,1.1e-05,0.00075
B3GNT5|84002,ENSG00000176597,B3GNT5,84002,3,-0.87,1.1e-05,0.00075
SYTL4|94121,ENSG00000102362,SYTL4,94121,X,0.71,1.1e-05,0.00076
MYO16|23026,ENSG00000041515,MYO16,23026,13,0.95,1.1e-05,0.00076
REV1|51455,ENSG00000135945,REV1,51455,2,-0.26,1.2e-05,0.00076
SCTR|6344,ENSG00000080293,SCTR,6344,2,-1.6,1.2e-05,0.00076
TAF4|6874,ENSG00000130699,TAF4,6874,20,-0.32,1.2e-05,0.00076
BMP8B|656,ENSG00000116985,BMP8B,656,1,-1.2,1.2e-05,0.00076
ZNF136|7695,ENSG00000196646,ZNF136,7695,19,-0.44,1.2e-05,0.00076
ZNF44|51710,ENSG00000197857,ZNF44,51710,19,-0.32,1.2e-05,0.00076
PMPCB|9512,ENSG00000105819,PMPCB,9512,7,0.26,1.2e-05,0.00077
RCOR3|55758,ENSG00000117625,RCOR3,55758,1,-0.33,1.2e-05,0.00078
LOC401010|401010,NA,NA,NA,NA,0.4,1.2e-05,0.00078
C2orf68|388969,ENSG00000168887,C2orf68,388969,2,-0.28,1.2e-05,0.00079
ENY2|56943,ENSG00000120533,ENY2,56943,8,0.42,1.2e-05,0.00079
ZNF224|7767,ENSG00000267680,ZNF224,7767,19,-0.41,1.3e-05,0.00079
SCRN2|90507,ENSG00000141295,SCRN2,90507,17,0.44,1.3e-05,0.00081
SIPA1L3|23094,ENSG00000105738,SIPA1L3,23094,19,-0.49,1.3e-05,0.00084
BTBD7|55727,ENSG00000011114,BTBD7,55727,14,-0.31,1.4e-05,0.00086
ZNF624|57547,ENSG00000197566,ZNF624,57547,17,-0.45,1.4e-05,0.00086
ZNF772|400720,ENSG00000197128,ZNF772,400720,19,-0.61,1.4e-05,0.00087
ARID2|196528,ENSG00000189079,ARID2,196528,12,-0.3,1.4e-05,0.00089
ASB13|79754,ENSG00000196372,ASB13,79754,10,0.48,1.5e-05,0.00089
GAA|2548,ENSG00000171298,GAA,2548,17,0.4,1.5e-05,9e-04
RAD9A|5883,ENSG00000172613,RAD9A,5883,11,-0.36,1.5e-05,0.00091
CKMT2|1160,ENSG00000131730,CKMT2,1160,5,-1.5,1.5e-05,0.00091
DPH2|1802,ENSG00000132768,DPH2,1802,1,0.31,1.5e-05,0.00092
VANGL2|57216,ENSG00000162738,VANGL2,57216,1,-1.2,1.5e-05,0.00093
NR1I2|8856,ENSG00000144852,NR1I2,8856,3,1.5,1.6e-05,0.00093
DRD4|1815,ENSG00000069696,DRD4,1815,11,-0.89,1.6e-05,0.00093
ZNF841|284371,ENSG00000197608,ZNF841,284371,19,-0.53,1.6e-05,0.00094
TMEM111|55831,ENSG00000125037,EMC3,55831,3,0.31,1.6e-05,0.00094
ZNF496|84838,ENSG00000162714,ZNF496,84838,1,-0.76,1.6e-05,0.00095
EMP2|2013,ENSG00000213853,EMP2,2013,16,0.43,1.7e-05,0.00097
ENPP5|59084,ENSG00000112796,ENPP5,59084,6,-1.6,1.7e-05,0.00097
LOC91316|91316,ENSG00000228315,GUSBP11,91316,22,-0.58,1.7e-05,0.00098
TPRG1L|127262,ENSG00000158109,TPRG1L,127262,1,0.4,1.7e-05,0.00099
C5orf13|9315,ENSG00000134986,NREP,9315,5,-0.66,1.7e-05,0.00099
GLT8D1|55830,ENSG00000016864,GLT8D1,55830,3,0.33,1.7e-05,0.00099
ZNF354C|30832,ENSG00000177932,ZNF354C,30832,5,-1,1.7e-05,0.00099
PCDHB13|56123,ENSG00000187372,PCDHB13,56123,5,-0.97,1.7e-05,0.00099
C10orf125|282969,ENSG00000148803,FUOM,282969,10,0.62,1.7e-05,0.00099
CBR1|873,ENSG00000159228,CBR1,873,21,0.61,1.7e-05,0.00099
ZNF678|339500,ENSG00000181450,ZNF678,339500,1,-0.69,1.7e-05,0.00099
ZNF417|147687,ENSG00000173480,ZNF417,147687,19,-0.41,1.8e-05,0.001
FAM98A|25940,ENSG00000119812,FAM98A,25940,2,0.22,1.8e-05,0.001
CLDN2|9075,ENSG00000165376,CLDN2,9075,X,1.5,1.8e-05,0.001
DECR1|1666,ENSG00000104325,DECR1,1666,8,0.46,1.9e-05,0.001
MINA|84864,ENSG00000170854,MINA,84864,3,0.39,1.9e-05,0.0011
DEGS2|123099,ENSG00000168350,DEGS2,123099,14,-1,1.9e-05,0.0011
ZNF57|126295,ENSG00000171970,ZNF57,126295,19,-0.62,1.9e-05,0.0011
PELI1|57162,ENSG00000197329,PELI1,57162,2,-0.53,2e-05,0.0011
QSOX1|5768,ENSG00000116260,QSOX1,5768,1,-1,2e-05,0.0011
TEC|7006,ENSG00000135605,TEC,7006,4,0.63,2e-05,0.0011
UGT1A4|54657,ENSG00000244474,UGT1A4,54657,2,2,2.1e-05,0.0011
DPP4|1803,ENSG00000197635,DPP4,1803,2,0.78,2.1e-05,0.0011
HNRNPH1|3187,ENSG00000169045,HNRNPH1,3187,5,-0.28,2.1e-05,0.0011
UGT1A3|54659,ENSG00000243135,UGT1A3,54659,2,1.7,2.1e-05,0.0011
ZNF91|7644,ENSG00000167232,ZNF91,7644,19,-0.39,2.1e-05,0.0011
NOC2L|26155,ENSG00000188976,NOC2L,26155,1,0.33,2.1e-05,0.0011
CLK2|1196,ENSG00000176444,CLK2,1196,1,-0.3,2.1e-05,0.0011
TTC3|7267,ENSG00000182670,TTC3,7267,21,-0.3,2.1e-05,0.0011
ARID3A|1820,ENSG00000116017,ARID3A,1820,19,-0.92,2.2e-05,0.0012
MON1A|84315,ENSG00000164077,MON1A,84315,3,0.32,2.2e-05,0.0012
