,ensembl_gene_id,hgnc_symbol,entrezgene,chromosome_name,logFC,p.val,q.value
FRAT2|23401,ENSG00000181274,FRAT2,23401,10,0.19,0.00044,0.0078
KCNIP3|30818,ENSG00000115041,KCNIP3,30818,2,0.6,0.00044,0.0078
PPP2R4|5524,ENSG00000119383,PPP2R4,5524,9,0.19,0.00044,0.0078
KIAA0114|57291,ENSG00000226950,DANCR,57291,4,0.29,0.00045,0.0079
SYN1|6853,ENSG00000008056,SYN1,6853,X,0.51,0.00045,0.0079
TMEM52|339456,ENSG00000178821,TMEM52,339456,1,0.42,0.00045,0.0079
UGT3A1|133688,ENSG00000145626,UGT3A1,133688,5,-1.3,0.00045,0.0079
ING1|3621,ENSG00000153487,ING1,3621,13,0.13,0.00045,0.008
SLC30A8|169026,ENSG00000164756,SLC30A8,169026,8,-0.68,0.00046,0.008
TMPO|7112,ENSG00000120802,TMPO,7112,12,0.16,0.00046,0.008
CAMLG|819,ENSG00000164615,CAMLG,819,5,0.18,0.00046,0.0081
ATP6V1C1|528,ENSG00000155097,ATP6V1C1,528,8,-0.16,0.00047,0.0082
CLCN3|1182,ENSG00000109572,CLCN3,1182,4,-0.25,0.00047,0.0082
ANKRD28|23243,ENSG00000206560,ANKRD28,23243,3,0.19,0.00047,0.0083
HSPA2|3306,ENSG00000126803,HSPA2,3306,14,0.37,0.00048,0.0083
PCP4|5121,ENSG00000183036,PCP4,5121,21,0.96,0.00048,0.0084
CTSL3|392360,ENSG00000188029,CTSL3P,392360,9,-0.57,0.00048,0.0084
C21orf91|54149,ENSG00000154642,C21orf91,54149,21,0.19,0.00048,0.0084
CERKL|375298,ENSG00000188452,CERKL,375298,2,-0.34,0.00048,0.0084
COL1A1|1277,ENSG00000108821,COL1A1,1277,17,0.62,0.00048,0.0084
LPPR5|163404,ENSG00000117598,PLPPR5,163404,1,-1.1,0.00048,0.0084
PL-5283|647087,ENSG00000243317,C7orf73,647087,7,0.16,0.00048,0.0084
SDC1|6382,ENSG00000115884,SDC1,6382,2,0.41,0.00049,0.0084
CXorf30|645090,NA,NA,NA,NA,0.77,0.00049,0.0084
SLC41A1|254428,ENSG00000133065,SLC41A1,254428,1,-0.21,0.00049,0.0084
C12orf34|84915,ENSG00000139438,FAM222A,84915,12,-0.4,0.00049,0.0084
RPA2|6118,ENSG00000117748,RPA2,6118,1,0.14,0.00049,0.0084
HS3ST2|9956,ENSG00000122254,HS3ST2,9956,16,0.67,0.00049,0.0085
SALL1|6299,ENSG00000103449,SALL1,6299,16,-0.44,0.00049,0.0085
ANAPC2|29882,ENSG00000176248,ANAPC2,29882,9,-0.18,0.00049,0.0085
RPS18|6222,ENSG00000096150,RPS18,6222,CHR_HSCHR6_MHC_QBL_CTG1,0.22,0.00049,0.0085
H3F3A|3020,ENSG00000163041,H3F3A,3020,1,0.19,0.00049,0.0085
IL6R|3570,ENSG00000160712,IL6R,3570,1,-0.34,5e-04,0.0085
COL3A1|1281,ENSG00000168542,COL3A1,1281,2,0.5,5e-04,0.0086
PANK2|80025,ENSG00000125779,PANK2,80025,20,0.1,5e-04,0.0086
AGPAT3|56894,ENSG00000160216,AGPAT3,56894,21,-0.19,0.00051,0.0086
LOC100128977|100128977,ENSG00000264589,MAPT-AS1,100128977,17,-0.67,0.00051,0.0087
ABL1|25,ENSG00000097007,ABL1,25,9,-0.16,0.00051,0.0087
KDELR3|11015,ENSG00000100196,KDELR3,11015,22,0.46,0.00051,0.0087
TACR2|6865,ENSG00000075073,TACR2,6865,10,0.31,0.00051,0.0087
CADM3|57863,ENSG00000162706,CADM3,57863,1,0.89,0.00051,0.0087
CDHR2|54825,ENSG00000074276,CDHR2,54825,5,-1,0.00052,0.0087
WDR5|11091,ENSG00000196363,WDR5,11091,9,-0.15,0.00052,0.0088
ITGB3BP|23421,ENSG00000142856,ITGB3BP,23421,1,0.2,0.00052,0.0088
AKIRIN1|79647,ENSG00000174574,AKIRIN1,79647,1,-0.19,0.00052,0.0088
DCP1B|196513,ENSG00000151065,DCP1B,196513,12,0.13,0.00053,0.0089
ALKBH2|121642,ENSG00000189046,ALKBH2,121642,12,0.22,0.00053,0.0089
ALOX5AP|241,ENSG00000132965,ALOX5AP,241,13,0.35,0.00053,0.0089
LOC100130776|100130776,ENSG00000255737,AGAP2-AS1,100130776,12,0.38,0.00053,0.0089
RPL30|6156,ENSG00000156482,RPL30,6156,8,0.19,0.00053,0.009
STYX|6815,ENSG00000198252,STYX,6815,14,0.15,0.00053,0.009
VAV2|7410,ENSG00000160293,VAV2,7410,9,-0.17,0.00053,0.009
RNASE6|6039,ENSG00000169413,RNASE6,6039,14,0.33,0.00054,0.009
GNPAT|8443,ENSG00000116906,GNPAT,8443,1,0.11,0.00054,0.009
RUNDC2A|84127,NA,NA,NA,NA,-0.4,0.00054,0.009
ADCY9|115,ENSG00000162104,ADCY9,115,16,-0.23,0.00054,0.0091
ZNF90|7643,ENSG00000213988,ZNF90,7643,19,0.31,0.00054,0.0091
C1QL4|338761,ENSG00000186897,C1QL4,338761,12,-0.94,0.00055,0.0091
GDA|9615,ENSG00000119125,GDA,9615,9,-0.79,0.00055,0.0091
CTF1|1489,ENSG00000150281,CTF1,1489,16,0.4,0.00055,0.0091
SLC37A4|2542,ENSG00000137700,SLC37A4,2542,11,-0.28,0.00055,0.0091
NEO1|4756,ENSG00000067141,NEO1,4756,15,-0.2,0.00055,0.0091
DYNLL2|140735,ENSG00000264364,DYNLL2,140735,17,-0.22,0.00056,0.0092
GYLTL1B|120071,ENSG00000165905,GYLTL1B,120071,11,-0.68,0.00056,0.0092
FBXO10|26267,ENSG00000147912,FBXO10,26267,9,-0.19,0.00056,0.0092
ZP1|22917,ENSG00000149506,ZP1,22917,11,0.78,0.00056,0.0092
STX8|9482,ENSG00000170310,STX8,9482,17,0.17,0.00056,0.0093
EEF1B2|1933,ENSG00000114942,EEF1B2,1933,2,0.18,0.00056,0.0093
HIST1H2BK|85236,ENSG00000197903,HIST1H2BK,85236,6,0.41,0.00056,0.0093
AGPAT6|137964,ENSG00000158669,GPAT4,137964,8,-0.18,0.00056,0.0093
PLA2G7|7941,ENSG00000146070,PLA2G7,7941,6,0.52,0.00056,0.0093
RRH|10692,ENSG00000180245,RRH,10692,4,-0.31,0.00056,0.0093
ROR2|4920,ENSG00000169071,ROR2,4920,9,0.78,0.00056,0.0093
CLEC2D|29121,ENSG00000069493,CLEC2D,29121,12,0.23,0.00057,0.0093
ALDH9A1|223,ENSG00000143149,ALDH9A1,223,1,-0.17,0.00057,0.0093
MACROD2|140733,ENSG00000172264,MACROD2,140733,20,0.55,0.00057,0.0093
MMD|23531,ENSG00000108960,MMD,23531,17,0.24,0.00057,0.0093
POMT2|29954,ENSG00000009830,POMT2,29954,14,-0.17,0.00057,0.0093
C21orf82|114036,ENSG00000227456,LINC00310,114036,21,0.31,0.00057,0.0093
TRIM36|55521,ENSG00000152503,TRIM36,55521,5,0.36,0.00057,0.0093
EVC|2121,ENSG00000072840,EVC,2121,4,-0.34,0.00057,0.0094
TRPV4|59341,ENSG00000111199,TRPV4,59341,12,-0.43,0.00058,0.0094
LLGL2|3993,ENSG00000073350,LLGL2,3993,17,-0.3,0.00058,0.0095
GSTA1|2938,ENSG00000243955,GSTA1,2938,6,-0.97,0.00058,0.0095
SNAPC2|6618,ENSG00000104976,SNAPC2,6618,19,0.19,0.00059,0.0095
IL27RA|9466,ENSG00000104998,IL27RA,9466,19,0.29,0.00059,0.0095
TXNDC11|51061,ENSG00000153066,TXNDC11,51061,16,-0.14,0.00059,0.0095
SSC5D|284297,ENSG00000179954,SSC5D,284297,19,0.55,0.00059,0.0095
RPL26|6154,ENSG00000161970,RPL26,6154,17,0.19,0.00059,0.0096
C20orf30|29058,ENSG00000089063,TMEM230,29058,20,0.16,6e-04,0.0096
CYB5D1|124637,ENSG00000182224,CYB5D1,124637,17,-0.18,6e-04,0.0097
SYNPO|11346,ENSG00000171992,SYNPO,11346,5,0.36,6e-04,0.0097
ADI1|55256,ENSG00000182551,ADI1,55256,2,0.21,6e-04,0.0098
CARS2|79587,ENSG00000134905,CARS2,79587,13,0.2,0.00061,0.0098
SNX8|29886,ENSG00000106266,SNX8,29886,7,0.19,0.00061,0.0098
NXPH3|11248,ENSG00000182575,NXPH3,11248,17,0.41,0.00061,0.0099
COL12A1|1303,ENSG00000111799,COL12A1,1303,6,0.43,0.00062,0.0099
RUNX1|861,ENSG00000159216,RUNX1,861,21,0.37,0.00062,0.0099
EXOSC6|118460,ENSG00000223496,EXOSC6,118460,16,-0.15,0.00062,0.0099
ALPI|248,ENSG00000163295,ALPI,248,2,-1.2,0.00062,0.01
LENG9|94059,ENSG00000274495,LENG9,94059,CHR_HSCHR19LRC_PGF1_CTG3_1,0.3,0.00063,0.01
ERCC8|1161,ENSG00000049167,ERCC8,1161,5,0.15,0.00063,0.01
C9orf170|401535,NA,NA,NA,NA,0.44,0.00063,0.01
SIPA1L1|26037,ENSG00000197555,SIPA1L1,26037,14,-0.23,0.00064,0.01
ROBO3|64221,ENSG00000154134,ROBO3,64221,11,0.44,0.00064,0.01
RAB21|23011,ENSG00000080371,RAB21,23011,12,-0.13,0.00064,0.01
SDS|10993,ENSG00000135094,SDS,10993,12,0.53,0.00064,0.01
HSPA1L|3305,ENSG00000204390,HSPA1L,3305,6,-0.16,0.00065,0.01
PLEKHA7|144100,ENSG00000166689,PLEKHA7,144100,11,-0.32,0.00065,0.01
DIAPH3|81624,ENSG00000139734,DIAPH3,81624,13,0.37,0.00065,0.01
SLC26A1|10861,ENSG00000145217,SLC26A1,10861,4,-0.38,0.00066,0.01
CSRP1|1465,ENSG00000159176,CSRP1,1465,1,0.24,0.00066,0.01
PGF|5228,ENSG00000119630,PGF,5228,14,0.64,0.00066,0.01
D2HGDH|728294,ENSG00000180902,D2HGDH,728294,2,-0.33,0.00066,0.01
FKBP7|51661,ENSG00000079150,FKBP7,51661,2,0.23,0.00067,0.011
RAB8B|51762,ENSG00000166128,RAB8B,51762,15,0.18,0.00067,0.011
LRRN4|164312,ENSG00000125872,LRRN4,164312,20,0.77,0.00067,0.011
MS4A7|58475,ENSG00000166927,MS4A7,58475,11,0.34,0.00067,0.011
TOMM7|54543,ENSG00000196683,TOMM7,54543,7,0.17,0.00067,0.011
CIT|11113,ENSG00000122966,CIT,11113,12,-0.46,0.00068,0.011
SARS|6301,ENSG00000031698,SARS,6301,1,0.12,0.00068,0.011
TMEM44|93109,ENSG00000145014,TMEM44,93109,3,0.34,0.00068,0.011
FAM3C|10447,ENSG00000196937,FAM3C,10447,7,0.18,0.00068,0.011
TINAG|27283,ENSG00000137251,TINAG,27283,6,-0.83,0.00068,0.011
PLEKHA6|22874,ENSG00000143850,PLEKHA6,22874,1,-0.29,0.00068,0.011
AP3B2|8120,ENSG00000103723,AP3B2,8120,15,0.76,0.00068,0.011
NCRNA00152|112597,ENSG00000222041,LINC00152,112597,2,0.34,0.00069,0.011
WBP2NL|164684,ENSG00000183066,WBP2NL,164684,22,0.44,0.00069,0.011
CDH22|64405,ENSG00000149654,CDH22,64405,20,-0.85,0.00069,0.011
CCDC77|84318,ENSG00000120647,CCDC77,84318,12,0.16,0.00069,0.011
SLC27A2|11001,ENSG00000140284,SLC27A2,11001,15,-0.66,0.00069,0.011
KCNJ13|3769,ENSG00000115474,KCNJ13,3769,2,-0.76,0.00069,0.011
GNB2L1|10399,ENSG00000204628,GNB2L1,10399,5,0.21,0.00069,0.011
PARP8|79668,ENSG00000151883,PARP8,79668,5,0.22,0.00069,0.011
CXCR4|7852,ENSG00000121966,CXCR4,7852,2,0.3,7e-04,0.011
SIK2|23235,ENSG00000170145,SIK2,23235,11,-0.2,7e-04,0.011
GABRB3|2562,ENSG00000166206,GABRB3,2562,15,-0.75,7e-04,0.011
DARC|2532,ENSG00000213088,ACKR1,2532,1,0.52,7e-04,0.011
CTSS|1520,ENSG00000163131,CTSS,1520,1,0.33,7e-04,0.011
ARNT2|9915,ENSG00000172379,ARNT2,9915,15,0.45,7e-04,0.011
CHRNB4|1143,ENSG00000117971,CHRNB4,1143,15,-0.54,7e-04,0.011
APOH|350,ENSG00000091583,APOH,350,17,0.93,0.00071,0.011
ACP5|54,ENSG00000102575,ACP5,54,19,-0.48,0.00071,0.011
ERCC1|2067,ENSG00000012061,ERCC1,2067,19,0.15,0.00071,0.011
IGBP1|3476,ENSG00000089289,IGBP1,3476,X,0.16,0.00071,0.011
IPO13|9670,ENSG00000117408,IPO13,9670,1,-0.17,0.00072,0.011
PBK|55872,ENSG00000168078,PBK,55872,8,0.39,0.00072,0.011
WDR81|124997,ENSG00000167716,WDR81,124997,17,0.21,0.00072,0.011
YBX1|4904,ENSG00000065978,YBX1,4904,1,0.15,0.00072,0.011
NALCN|259232,ENSG00000102452,NALCN,259232,13,0.71,0.00072,0.011
POC1A|25886,ENSG00000164087,POC1A,25886,3,0.26,0.00072,0.011
CHST15|51363,ENSG00000182022,CHST15,51363,10,0.38,0.00072,0.011
FAHD1|81889,ENSG00000180185,FAHD1,81889,16,-0.22,0.00072,0.011
HTRA4|203100,ENSG00000169495,HTRA4,203100,8,0.59,0.00072,0.011
ITPRIPL2|162073,ENSG00000205730,ITPRIPL2,162073,16,0.21,0.00073,0.011
SNAPC4|6621,ENSG00000165684,SNAPC4,6621,9,-0.21,0.00073,0.011
OGDH|4967,ENSG00000105953,OGDH,4967,7,-0.2,0.00073,0.011
ZSCAN18|65982,ENSG00000121413,ZSCAN18,65982,19,-0.27,0.00074,0.011
DDAH1|23576,ENSG00000153904,DDAH1,23576,1,-0.28,0.00074,0.011
NECAB2|54550,ENSG00000103154,NECAB2,54550,16,-0.69,0.00074,0.011
DNASE2B|58511,ENSG00000137976,DNASE2B,58511,1,0.56,0.00074,0.011
SUSD5|26032,ENSG00000173705,SUSD5,26032,3,0.57,0.00074,0.011
QDPR|5860,ENSG00000151552,QDPR,5860,4,-0.21,0.00075,0.011
TIMP1|7076,ENSG00000102265,TIMP1,7076,X,0.4,0.00075,0.011
AQPEP|206338,ENSG00000172901,LVRN,206338,5,0.4,0.00075,0.011
SULF1|23213,ENSG00000137573,SULF1,23213,8,0.44,0.00075,0.011
RILP|83547,ENSG00000167705,RILP,83547,17,0.25,0.00075,0.011
ENPP5|59084,ENSG00000112796,ENPP5,59084,6,-0.41,0.00076,0.011
SAT1|6303,ENSG00000130066,SAT1,6303,X,0.23,0.00076,0.011
PRSS23|11098,ENSG00000150687,PRSS23,11098,11,0.29,0.00077,0.011
LIMS3-LOC440895|100271835,NA,NA,NA,NA,0.39,0.00077,0.011
C9orf103|414328,ENSG00000148057,IDNK,414328,9,-0.25,0.00077,0.012
SCN1B|6324,ENSG00000105711,SCN1B,6324,19,-0.28,0.00077,0.012
TMEM231|79583,ENSG00000205084,TMEM231,79583,16,0.2,0.00077,0.012
ZNF564|163050,ENSG00000249709,ZNF564,163050,19,0.13,0.00077,0.012
RAB3IL1|5866,ENSG00000167994,RAB3IL1,5866,11,-0.27,0.00078,0.012
OIP5|11339,ENSG00000104147,OIP5,11339,15,0.32,0.00078,0.012
GLIPR2|152007,ENSG00000122694,GLIPR2,152007,9,0.25,0.00078,0.012
ZCWPW1|55063,ENSG00000078487,ZCWPW1,55063,7,0.21,0.00078,0.012
FAM108B1|51104,ENSG00000107362,ABHD17B,51104,9,-0.17,0.00078,0.012
C7orf23|79161,ENSG00000135185,TMEM243,79161,7,0.2,0.00079,0.012
GRHPR|9380,ENSG00000137106,GRHPR,9380,9,-0.19,0.00079,0.012
GPR155|151556,ENSG00000163328,GPR155,151556,2,-0.34,8e-04,0.012
GRIN2D|2906,ENSG00000105464,GRIN2D,2906,19,0.41,8e-04,0.012
KLF4|9314,ENSG00000136826,KLF4,9314,9,-0.36,8e-04,0.012
FZD8|8325,ENSG00000177283,FZD8,8325,10,-0.29,8e-04,0.012
MICB|4277,ENSG00000231179,MICB,4277,CHR_HSCHR6_MHC_APD_CTG1,0.25,8e-04,0.012
S100A3|6274,ENSG00000188015,S100A3,6274,1,0.4,8e-04,0.012
B4GALT5|9334,ENSG00000158470,B4GALT5,9334,20,-0.19,0.00081,0.012
LAGE3|8270,ENSG00000196976,LAGE3,8270,X,0.24,0.00081,0.012
C17orf48|56985,ENSG00000170222,ADPRM,56985,17,0.15,0.00081,0.012
PPA1|5464,ENSG00000180817,PPA1,5464,10,0.17,0.00081,0.012
ZNF782|158431,ENSG00000196597,ZNF782,158431,9,-0.19,0.00081,0.012
ERBB4|2066,ENSG00000178568,ERBB4,2066,2,0.77,0.00082,0.012
GJB1|2705,ENSG00000169562,GJB1,2705,X,-0.62,0.00082,0.012
GRIA4|2893,ENSG00000152578,GRIA4,2893,11,-1.2,0.00082,0.012
TMEM174|134288,ENSG00000164325,TMEM174,134288,5,-1.1,0.00082,0.012
NXT2|55916,ENSG00000101888,NXT2,55916,X,0.17,0.00082,0.012
CENPA|1058,ENSG00000115163,CENPA,1058,2,0.41,0.00082,0.012
DNER|92737,ENSG00000187957,DNER,92737,2,0.87,0.00082,0.012
UBE2C|11065,ENSG00000175063,UBE2C,11065,20,0.45,0.00082,0.012
RPL13A|23521,ENSG00000142541,RPL13A,23521,19,0.19,0.00082,0.012
KRT86|3892,ENSG00000170442,KRT86,3892,12,0.5,0.00082,0.012
TPX2|22974,ENSG00000088325,TPX2,22974,20,0.36,0.00082,0.012
IMPDH1|3614,ENSG00000106348,IMPDH1,3614,7,0.25,0.00082,0.012
TTK|7272,ENSG00000112742,TTK,7272,6,0.38,0.00082,0.012
FOXP3|50943,ENSG00000049768,FOXP3,50943,X,0.56,0.00083,0.012
C2orf24|27013,ENSG00000115649,CNPPD1,27013,2,-0.19,0.00083,0.012
GRINL1A|81488,ENSG00000255529,POLR2M,81488,15,0.15,0.00084,0.012
MYO7A|4647,ENSG00000137474,MYO7A,4647,11,-0.39,0.00084,0.012
SCN4A|6329,ENSG00000007314,SCN4A,6329,17,-0.58,0.00084,0.012
MDGA2|161357,ENSG00000139915,MDGA2,161357,14,-0.54,0.00084,0.012
ANK3|288,ENSG00000151150,ANK3,288,10,-0.46,0.00084,0.012
MOCS1|4337,ENSG00000124615,MOCS1,4337,6,0.28,0.00084,0.012
REPS2|9185,ENSG00000169891,REPS2,9185,X,0.45,0.00085,0.012
SAAL1|113174,ENSG00000166788,SAAL1,113174,11,0.14,0.00085,0.012
AIFM2|84883,ENSG00000042286,AIFM2,84883,10,0.22,0.00085,0.012
TADA3|10474,ENSG00000171148,TADA3,10474,3,0.15,0.00085,0.012
CSF2RA|1438,ENSG00000198223,CSF2RA,1438,X,0.34,0.00085,0.012
C3orf19|51244,ENSG00000154781,CCDC174,51244,3,0.12,0.00085,0.012
AP4M1|9179,ENSG00000221838,AP4M1,9179,7,0.16,0.00085,0.012
RPL7A|6130,ENSG00000148303,RPL7A,6130,9,0.19,0.00086,0.012
SNX6|58533,ENSG00000129515,SNX6,58533,14,0.16,0.00086,0.012
TNN|63923,ENSG00000120332,TNN,63923,1,-0.58,0.00087,0.012
CCDC6|8030,ENSG00000108091,CCDC6,8030,10,0.15,0.00087,0.012
C1orf186|440712,ENSG00000263961,C1orf186,440712,1,0.65,0.00088,0.013
FAM110A|83541,ENSG00000125898,FAM110A,83541,20,0.21,0.00089,0.013
COL5A1|1289,ENSG00000130635,COL5A1,1289,9,0.52,0.00089,0.013
SLC24A6|80024,ENSG00000089060,SLC8B1,80024,12,0.14,0.00089,0.013
PLK1S1|55857,ENSG00000088970,KIZ,55857,20,0.19,9e-04,0.013
DMBT1|1755,ENSG00000187908,DMBT1,1755,10,0.51,0.00091,0.013
S100A2|6273,ENSG00000196754,S100A2,6273,1,0.52,0.00091,0.013
AGPAT5|55326,ENSG00000155189,AGPAT5,55326,8,0.2,0.00091,0.013
WDR33|55339,ENSG00000136709,WDR33,55339,2,-0.093,0.00091,0.013
HDHD2|84064,ENSG00000167220,HDHD2,84064,18,-0.13,0.00091,0.013
MMP16|4325,ENSG00000156103,MMP16,4325,8,0.51,0.00093,0.013
ATP2B1|490,ENSG00000070961,ATP2B1,490,12,0.2,0.00093,0.013
GYG1|2992,ENSG00000163754,GYG1,2992,3,0.21,0.00093,0.013
HSF2BP|11077,ENSG00000160207,HSF2BP,11077,21,0.35,0.00094,0.013
ALKBH5|54890,ENSG00000091542,ALKBH5,54890,17,-0.12,0.00094,0.013
POU3F3|5455,ENSG00000198914,POU3F3,5455,2,-0.38,0.00094,0.013
OR51E2|81285,ENSG00000167332,OR51E2,81285,11,0.49,0.00094,0.013
EHD1|10938,ENSG00000110047,EHD1,10938,11,-0.18,0.00094,0.013
NPM1|4869,ENSG00000181163,NPM1,4869,5,0.18,0.00095,0.013
LOC399815|399815,NA,NA,NA,NA,0.36,0.00095,0.013
NAT15|79903,ENSG00000122390,NAA60,79903,16,-0.13,0.00095,0.013
RNF103|7844,ENSG00000239305,RNF103,7844,2,-0.1,0.00095,0.013
C6orf123|26238,ENSG00000146521,LINC01558,26238,6,0.5,0.00096,0.013
SFRS17A|8227,ENSG00000197976,AKAP17A,8227,X,-0.25,0.00096,0.013
RASL11A|387496,ENSG00000122035,RASL11A,387496,13,0.29,0.00096,0.013
SLC34A1|6569,ENSG00000131183,SLC34A1,6569,5,-0.96,0.00097,0.013
C1orf84|149469,NA,NA,NA,NA,-0.22,0.00097,0.014
PSMD11|5717,ENSG00000108671,PSMD11,5717,17,-0.11,0.00097,0.014
N4BP3|23138,ENSG00000145911,N4BP3,23138,5,0.38,0.00097,0.014
RPS19|6223,ENSG00000105372,RPS19,6223,19,0.26,0.00098,0.014
COQ2|27235,ENSG00000173085,COQ2,27235,4,0.23,0.00098,0.014
METTL12|751071,ENSG00000214756,METTL12,751071,11,0.2,0.00098,0.014
RAD51AP1|10635,ENSG00000111247,RAD51AP1,10635,12,0.28,0.00098,0.014
KCNS3|3790,ENSG00000170745,KCNS3,3790,2,0.36,0.00098,0.014
POSTN|10631,ENSG00000133110,POSTN,10631,13,0.56,0.00098,0.014
ABLIM2|84448,ENSG00000163995,ABLIM2,84448,4,0.35,0.00099,0.014
GLT8D1|55830,ENSG00000016864,GLT8D1,55830,3,0.12,0.00099,0.014
ACTC1|70,ENSG00000159251,ACTC1,70,15,0.75,0.001,0.014
KRCC1|51315,ENSG00000172086,KRCC1,51315,2,0.14,0.001,0.014
TFRC|7037,ENSG00000072274,TFRC,7037,3,-0.29,0.001,0.014
TRIM26|7726,ENSG00000228881,TRIM26,7726,CHR_HSCHR6_MHC_APD_CTG1,-0.13,0.001,0.014
PDLIM5|10611,ENSG00000163110,PDLIM5,10611,4,0.16,0.001,0.014
DBF4|10926,ENSG00000006634,DBF4,10926,7,0.22,0.001,0.014
SSPO|23145,ENSG00000197558,SSPO,23145,7,-0.52,0.001,0.014
RPS21|6227,ENSG00000171858,RPS21,6227,20,0.25,0.001,0.014
TAF12|6883,ENSG00000120656,TAF12,6883,1,0.12,0.001,0.014
KIAA1644|85352,ENSG00000138944,KIAA1644,85352,22,0.66,0.001,0.014
TSGA14|95681,ENSG00000106477,CEP41,95681,7,0.17,0.001,0.014
ARPC1A|10552,ENSG00000241685,ARPC1A,10552,7,0.14,0.001,0.014
KLHDC8A|55220,ENSG00000162873,KLHDC8A,55220,1,0.55,0.001,0.014
TRAF3IP1|26146,ENSG00000204104,TRAF3IP1,26146,2,-0.14,0.001,0.014
SLC22A7|10864,ENSG00000137204,SLC22A7,10864,6,-0.91,0.001,0.014
APH1B|83464,ENSG00000138613,APH1B,83464,15,0.17,0.001,0.014
FAM182A|284800,ENSG00000125804,FAM182A,284800,20,0.47,0.001,0.014
CCNB1|891,ENSG00000134057,CCNB1,891,5,0.28,0.001,0.014
FAM83D|81610,ENSG00000101447,FAM83D,81610,20,0.32,0.001,0.014
KIAA0232|9778,ENSG00000170871,KIAA0232,9778,4,-0.17,0.001,0.014
DZIP3|9666,ENSG00000198919,DZIP3,9666,3,-0.25,0.001,0.014
PSPC1|55269,ENSG00000121390,PSPC1,55269,13,-0.1,0.001,0.014
FAM81A|145773,ENSG00000157470,FAM81A,145773,15,0.33,0.001,0.014
COL1A2|1278,ENSG00000164692,COL1A2,1278,7,0.48,0.001,0.014
C10orf75|90271,NA,NA,NA,NA,0.27,0.001,0.014
PPP2R1B|5519,ENSG00000137713,PPP2R1B,5519,11,-0.14,0.001,0.014
SOX30|11063,ENSG00000039600,SOX30,11063,5,0.38,0.001,0.014
GAS5|60674,ENSG00000234741,GAS5,60674,1,0.3,0.001,0.014
BTBD9|114781,ENSG00000183826,BTBD9,114781,6,-0.14,0.0011,0.014
LGSN|51557,ENSG00000146166,LGSN,51557,6,-0.58,0.0011,0.014
PRC1|9055,ENSG00000198901,PRC1,9055,15,0.25,0.0011,0.014
SFRP2|6423,ENSG00000145423,SFRP2,6423,4,0.99,0.0011,0.014
DBNDD2|55861,ENSG00000244274,DBNDD2,55861,20,0.22,0.0011,0.014
RPL35A|6165,ENSG00000182899,RPL35A,6165,3,0.2,0.0011,0.014
SEMA3B|7869,ENSG00000012171,SEMA3B,7869,3,0.44,0.0011,0.014
PCOLCE|5118,ENSG00000106333,PCOLCE,5118,7,0.4,0.0011,0.014
PAPSS1|9061,ENSG00000138801,PAPSS1,9061,4,0.14,0.0011,0.014
HSD3B2|3284,ENSG00000203859,HSD3B2,3284,1,-0.5,0.0011,0.014
ADAMTS9|56999,ENSG00000163638,ADAMTS9,56999,3,-0.27,0.0011,0.015
BUD31|8896,ENSG00000106245,BUD31,8896,7,0.19,0.0011,0.015
RPL27|6155,ENSG00000131469,RPL27,6155,17,0.22,0.0011,0.015
CEP120|153241,ENSG00000168944,CEP120,153241,5,0.17,0.0011,0.015
KGFLP2|654466,NA,NA,NA,NA,-0.3,0.0011,0.015
FKBP5|2289,ENSG00000096060,FKBP5,2289,6,0.46,0.0011,0.015
RPS6|6194,ENSG00000137154,RPS6,6194,9,0.19,0.0011,0.015
TACSTD2|4070,ENSG00000184292,TACSTD2,4070,1,0.61,0.0011,0.015
ZBTB5|9925,ENSG00000168795,ZBTB5,9925,9,-0.15,0.0011,0.015
NPC2|10577,ENSG00000119655,NPC2,10577,14,0.19,0.0011,0.015
CDCP1|64866,ENSG00000163814,CDCP1,64866,3,0.62,0.0011,0.015
RPS24|6229,ENSG00000138326,RPS24,6229,10,0.18,0.0011,0.015
MARS2|92935,ENSG00000247626,MARS2,92935,2,-0.23,0.0011,0.015
HSCB|150274,ENSG00000100209,HSCB,150274,22,0.17,0.0011,0.015
EXOSC5|56915,ENSG00000077348,EXOSC5,56915,19,0.23,0.0011,0.015
PRRX1|5396,ENSG00000116132,PRRX1,5396,1,0.52,0.0011,0.015
SERPINA1|5265,ENSG00000277377,SERPINA1,5265,CHR_HSCHR14_7_CTG1,0.57,0.0011,0.015
FMR1|2332,ENSG00000102081,FMR1,2332,X,0.13,0.0011,0.015
NAT14|57106,ENSG00000090971,NAT14,57106,19,0.33,0.0011,0.015
TOB2|10766,ENSG00000183864,TOB2,10766,22,-0.16,0.0011,0.015
BEST4|266675,ENSG00000142959,BEST4,266675,1,0.59,0.0011,0.015
NDC80|10403,ENSG00000080986,NDC80,10403,18,0.34,0.0011,0.015
APOM|55937,ENSG00000235754,APOM,55937,CHR_HSCHR6_MHC_SSTO_CTG1,-0.55,0.0011,0.015
GGCT|79017,ENSG00000006625,GGCT,79017,7,0.15,0.0011,0.015
CD81|975,ENSG00000110651,CD81,975,11,0.17,0.0011,0.015
TSPAN2|10100,ENSG00000134198,TSPAN2,10100,1,0.44,0.0012,0.015
ADD3|120,ENSG00000148700,ADD3,120,10,-0.19,0.0012,0.015
PEX13|5194,ENSG00000162928,PEX13,5194,2,-0.1,0.0012,0.015
