ensembl_gene_id,hgnc_symbol,entrezgene,chromosome_name,logFC,p.val,q.value
RFTN1|23180,ENSG00000131378,RFTN1,23180,3,-0.34,0.0011,0.013
RIBC2|26150,ENSG00000128408,RIBC2,26150,22,0.59,0.0011,0.013
RNF11|26994,ENSG00000123091,RNF11,26994,1,-0.21,0.0011,0.013
SLPI|6590,ENSG00000124107,SLPI,6590,20,-0.7,0.0011,0.013
PHYHD1|254295,ENSG00000175287,PHYHD1,254295,9,0.8,0.0011,0.013
ZNF700|90592,ENSG00000196757,ZNF700,90592,19,0.23,0.0011,0.013
TRPM8|79054,ENSG00000144481,TRPM8,79054,2,0.57,0.0011,0.013
C12orf34|84915,ENSG00000139438,FAM222A,84915,12,0.44,0.0011,0.013
GYS1|2997,ENSG00000104812,GYS1,2997,19,-0.18,0.0011,0.013
PYGL|5836,ENSG00000100504,PYGL,5836,14,-0.47,0.0011,0.013
C20orf72|92667,ENSG00000125871,MGME1,92667,20,0.2,0.0011,0.013
SLC39A6|25800,ENSG00000141424,SLC39A6,25800,18,-0.26,0.0011,0.013
SLC25A11|8402,ENSG00000108528,SLC25A11,8402,17,0.16,0.0011,0.013
SLFN13|146857,ENSG00000154760,SLFN13,146857,17,0.56,0.0011,0.013
ATG3|64422,ENSG00000144848,ATG3,64422,3,0.16,0.0011,0.013
PAFAH1B3|5050,ENSG00000079462,PAFAH1B3,5050,19,0.29,0.0011,0.013
MFSD2A|84879,ENSG00000168389,MFSD2A,84879,1,-0.35,0.0011,0.013
CCDC109B|55013,ENSG00000005059,CCDC109B,55013,4,-0.26,0.0011,0.013
PGLYRP3|114771,ENSG00000159527,PGLYRP3,114771,1,-0.75,0.0011,0.013
LTBP1|4052,ENSG00000049323,LTBP1,4052,2,-0.49,0.0011,0.013
C1orf115|79762,ENSG00000162817,C1orf115,79762,1,0.46,0.0012,0.013
ARVCF|421,ENSG00000099889,ARVCF,421,22,0.3,0.0012,0.013
PPP5C|5536,ENSG00000011485,PPP5C,5536,19,0.14,0.0012,0.013
ARHGAP17|55114,ENSG00000140750,ARHGAP17,55114,16,-0.15,0.0012,0.013
UPB1|51733,ENSG00000100024,UPB1,51733,22,0.72,0.0012,0.013
TMEM40|55287,ENSG00000088726,TMEM40,55287,3,-0.46,0.0012,0.013
KCNJ15|3772,ENSG00000157551,KCNJ15,3772,21,-0.56,0.0012,0.013
SEC14L2|23541,ENSG00000100003,SEC14L2,23541,22,-0.45,0.0012,0.013
GPATCH1|55094,ENSG00000076650,GPATCH1,55094,19,0.17,0.0012,0.013
SELENBP1|8991,ENSG00000143416,SELENBP1,8991,1,0.56,0.0012,0.013
PPARD|5467,ENSG00000112033,PPARD,5467,6,-0.26,0.0012,0.013
GNAI2|2771,ENSG00000114353,GNAI2,2771,3,-0.18,0.0012,0.013
POLR3D|661,ENSG00000168495,POLR3D,661,8,0.18,0.0012,0.013
PAPL|390928,ENSG00000183760,,390928,19,-0.87,0.0012,0.013
SEMA3F|6405,ENSG00000001617,SEMA3F,6405,3,-0.22,0.0012,0.013
PHF19|26147,ENSG00000119403,PHF19,26147,9,0.24,0.0012,0.013
AMIGO1|57463,ENSG00000181754,AMIGO1,57463,1,0.51,0.0012,0.013
ZYX|7791,ENSG00000159840,ZYX,7791,7,-0.22,0.0012,0.013
DUSP14|11072,ENSG00000275932,DUSP14,11072,CHR_HSCHR17_7_CTG4,-0.31,0.0012,0.013
PAPD7|11044,ENSG00000112941,PAPD7,11044,5,0.18,0.0012,0.013
TMEM106C|79022,ENSG00000134291,TMEM106C,79022,12,0.21,0.0012,0.013
PTENP1|11191,ENSG00000237984,PTENP1,11191,9,-0.23,0.0012,0.013
TMEM79|84283,ENSG00000163472,TMEM79,84283,1,-0.44,0.0012,0.013
TEKT2|27285,ENSG00000092850,TEKT2,27285,1,0.6,0.0012,0.013
ODZ2|57451,ENSG00000145934,TENM2,57451,5,-0.79,0.0012,0.013
TIA1|7072,ENSG00000116001,TIA1,7072,2,0.22,0.0012,0.013
ZNF599|148103,ENSG00000153896,ZNF599,148103,19,0.26,0.0012,0.013
CCDC110|256309,ENSG00000168491,CCDC110,256309,4,0.5,0.0012,0.013
LTB4R|1241,ENSG00000213903,LTB4R,1241,14,-0.41,0.0012,0.013
RRAGC|64121,ENSG00000116954,RRAGC,64121,1,-0.29,0.0012,0.013
LASS3|204219,ENSG00000154227,CERS3,204219,15,-0.61,0.0012,0.013
CYP2S1|29785,ENSG00000167600,CYP2S1,29785,19,0.54,0.0012,0.013
ZDHHC23|254887,ENSG00000184307,ZDHHC23,254887,3,0.39,0.0012,0.013
C3orf58|205428,ENSG00000181744,C3orf58,205428,3,0.4,0.0012,0.013
PHF11|51131,ENSG00000136147,PHF11,51131,13,-0.23,0.0012,0.013
LY6G6C|80740,ENSG00000204421,LY6G6C,80740,6,-0.92,0.0012,0.013
BNIP2|663,ENSG00000140299,BNIP2,663,15,-0.14,0.0012,0.013
RAD54L|8438,ENSG00000085999,RAD54L,8438,1,0.27,0.0012,0.014
KLK8|11202,ENSG00000129455,KLK8,11202,19,-1,0.0012,0.014
PTGS1|5742,ENSG00000095303,PTGS1,5742,9,-0.55,0.0012,0.014
ZDHHC5|25921,ENSG00000156599,ZDHHC5,25921,11,-0.16,0.0012,0.014
MAP7|9053,ENSG00000135525,MAP7,9053,6,-0.27,0.0012,0.014
HSPA1A|3303,ENSG00000204389,HSPA1A,3303,6,0.36,0.0012,0.014
ELAVL1|1994,ENSG00000066044,ELAVL1,1994,19,0.12,0.0013,0.014
CENPL|91687,ENSG00000120334,CENPL,91687,1,0.22,0.0013,0.014
TMEM110|375346,ENSG00000213533,TMEM110,375346,3,-0.18,0.0013,0.014
FOXJ1|2302,ENSG00000129654,FOXJ1,2302,17,1.1,0.0013,0.014
CSRNP1|64651,ENSG00000144655,CSRNP1,64651,3,-0.28,0.0013,0.014
DOCK8|81704,ENSG00000107099,DOCK8,81704,9,-0.42,0.0013,0.014
TBX19|9095,ENSG00000143178,TBX19,9095,1,0.28,0.0013,0.014
EHD4|30844,ENSG00000103966,EHD4,30844,15,-0.21,0.0013,0.014
ASF1B|55723,ENSG00000105011,ASF1B,55723,19,0.3,0.0013,0.014
GCOM1|145781,ENSG00000137878,GCOM1,145781,15,-0.62,0.0013,0.014
IFT122|55764,ENSG00000163913,IFT122,55764,3,0.22,0.0013,0.014
KTELC1|56983,ENSG00000163389,POGLUT1,56983,3,0.2,0.0013,0.014
ACTBL2|345651,ENSG00000169067,ACTBL2,345651,5,-0.61,0.0013,0.014
FAM196A|642938,ENSG00000188916,FAM196A,642938,10,0.47,0.0013,0.014
DTYMK|1841,ENSG00000168393,DTYMK,1841,2,0.25,0.0013,0.014
LILRB2|10288,ENSG00000277816,LILRB3,10288,CHR_HSCHR19LRC_COX1_CTG3_1,-0.49,0.0013,0.014
CDKL3|51265,ENSG00000006837,CDKL3,51265,5,0.26,0.0013,0.014
UHRF1|29128,ENSG00000276043,UHRF1,29128,19,0.28,0.0013,0.014
C16orf57|79650,ENSG00000103005,USB1,79650,16,-0.23,0.0013,0.014
PNCK|139728,ENSG00000130822,PNCK,139728,X,0.89,0.0013,0.014
RNH1|6050,ENSG00000276230,RNH1,6050,CHR_HSCHR11_1_CTG8,-0.19,0.0013,0.014
RREB1|6239,ENSG00000124782,RREB1,6239,6,-0.33,0.0013,0.014
NPB|256933,ENSG00000183979,NPB,256933,17,0.67,0.0013,0.014
CAMTA1|23261,ENSG00000171735,CAMTA1,23261,1,0.2,0.0013,0.014
EVPL|2125,ENSG00000167880,EVPL,2125,17,-0.44,0.0013,0.014
AKR7L|246181,NA,NA,NA,NA,0.36,0.0013,0.014
CNP|1267,ENSG00000173786,CNP,1267,17,-0.15,0.0013,0.014
LPAR3|23566,ENSG00000171517,LPAR3,23566,1,-0.51,0.0013,0.014
FYCO1|79443,ENSG00000163820,FYCO1,79443,3,-0.28,0.0013,0.014
TBX6|6911,ENSG00000149922,TBX6,6911,16,0.49,0.0013,0.014
SMPD4|55627,ENSG00000136699,SMPD4,55627,2,0.13,0.0013,0.014
DEFB4A|1673,ENSG00000171711,DEFB4A,1673,8,-1.3,0.0013,0.014
LOC400027|400027,NA,NA,NA,NA,0.25,0.0013,0.014
PRNP|5621,ENSG00000171867,PRNP,5621,20,-0.32,0.0013,0.014
GPR137C|283554,ENSG00000180998,GPR137C,283554,14,0.43,0.0013,0.014
CST3|1471,ENSG00000101439,CST3,1471,20,-0.3,0.0013,0.014
TRANK1|9881,ENSG00000168016,TRANK1,9881,3,-0.38,0.0013,0.014
SNRNP40|9410,ENSG00000060688,SNRNP40,9410,1,0.14,0.0013,0.014
BEND5|79656,ENSG00000162373,BEND5,79656,1,0.62,0.0014,0.014
MAPK15|225689,ENSG00000274205,MAPK15,225689,CHR_HSCHR8_3_CTG7,0.62,0.0014,0.014
NDUFB5|4711,ENSG00000136521,NDUFB5,4711,3,0.21,0.0014,0.015
DLX1|1745,ENSG00000144355,DLX1,1745,2,-0.62,0.0014,0.015
MBD4|8930,ENSG00000129071,MBD4,8930,3,0.17,0.0014,0.015
ERCC2|2068,ENSG00000104884,ERCC2,2068,19,0.19,0.0014,0.015
ZNF35|7584,ENSG00000169981,ZNF35,7584,3,-0.17,0.0014,0.015
ARL13B|200894,ENSG00000169379,ARL13B,200894,3,0.3,0.0014,0.015
HOXC13|3229,ENSG00000123364,HOXC13,3229,12,-0.77,0.0014,0.015
HADH|3033,ENSG00000138796,HADH,3033,4,0.21,0.0014,0.015
C19orf52|90580,ENSG00000142444,C19orf52,90580,19,0.16,0.0014,0.015
CXCL10|3627,ENSG00000169245,CXCL10,3627,4,-0.89,0.0014,0.015
UQCC|55245,ENSG00000101019,UQCC1,55245,20,0.17,0.0014,0.015
BRCA1|672,ENSG00000012048,BRCA1,672,17,0.26,0.0014,0.015
ZHX2|22882,ENSG00000178764,ZHX2,22882,8,0.24,0.0014,0.015
C21orf45|54069,ENSG00000159055,MIS18A,54069,21,0.22,0.0014,0.015
RTN4|57142,ENSG00000115310,RTN4,57142,2,-0.2,0.0014,0.015
LQK1|642946,ENSG00000198468,FLVCR1-AS1,642946,1,0.53,0.0014,0.015
STX12|23673,ENSG00000117758,STX12,23673,1,-0.16,0.0014,0.015
C22orf32|91689,ENSG00000272835,SMDT1,91689,CHR_HSCHR22_2_CTG1,0.23,0.0014,0.015
LRRCC1|85444,ENSG00000133739,LRRCC1,85444,8,0.31,0.0014,0.015
TCEB3|6924,ENSG00000011007,TCEB3,6924,1,-0.13,0.0014,0.015
S100A12|6283,ENSG00000163221,S100A12,6283,1,-0.88,0.0014,0.015
SPAG5|10615,ENSG00000076382,SPAG5,10615,17,0.25,0.0014,0.015
C12orf73|728568,ENSG00000204954,C12orf73,728568,12,0.22,0.0014,0.015
FLG2|388698,ENSG00000143520,FLG2,388698,1,-1.1,0.0014,0.015
HSCB|150274,ENSG00000100209,HSCB,150274,22,0.22,0.0014,0.015
PPPDE2|27351,ENSG00000100418,DESI1,27351,22,-0.21,0.0014,0.015
RINL|126432,ENSG00000187994,RINL,126432,19,0.37,0.0014,0.015
IL33|90865,ENSG00000137033,IL33,90865,9,-0.76,0.0014,0.015
C13orf1|57213,ENSG00000123178,SPRYD7,57213,13,-0.21,0.0014,0.015
PRRG1|5638,ENSG00000130962,PRRG1,5638,X,-0.41,0.0014,0.015
EIF1|10209,ENSG00000173812,EIF1,10209,17,0.16,0.0014,0.015
TSC22D2|9819,ENSG00000196428,TSC22D2,9819,3,-0.35,0.0014,0.015
C9orf46|55848,ENSG00000107020,PLGRKT,55848,9,-0.28,0.0014,0.015
TRIM74|378108,ENSG00000155428,TRIM74,378108,7,0.57,0.0014,0.015
TACR2|6865,ENSG00000075073,TACR2,6865,10,0.43,0.0014,0.015
DYNC1I2|1781,ENSG00000077380,DYNC1I2,1781,2,-0.17,0.0014,0.015
PTEN|5728,ENSG00000171862,PTEN,5728,10,-0.2,0.0014,0.015
MPPED1|758,ENSG00000186732,MPPED1,758,22,0.94,0.0014,0.015
CCL7|6354,ENSG00000108688,CCL7,6354,17,-0.6,0.0014,0.015
PIWIL4|143689,ENSG00000134627,PIWIL4,143689,11,0.43,0.0014,0.015
FAM150B|285016,ENSG00000189292,FAM150B,285016,2,0.66,0.0014,0.015
LOC220729|220729,ENSG00000214135,,220729,3,0.25,0.0014,0.015
CENPK|64105,ENSG00000123219,CENPK,64105,5,0.35,0.0015,0.015
ZNF200|7752,ENSG00000010539,ZNF200,7752,16,-0.15,0.0015,0.015
C14orf129|51527,ENSG00000100744,GSKIP,51527,14,-0.18,0.0015,0.015
NKX2-3|159296,ENSG00000119919,NKX2-3,159296,10,0.92,0.0015,0.015
DNAJA3|9093,ENSG00000276726,DNAJA3,9093,CHR_HSCHR16_3_CTG1,0.14,0.0015,0.015
OSTM1|28962,ENSG00000081087,OSTM1,28962,6,-0.22,0.0015,0.015
SRPRB|58477,ENSG00000144867,SRPRB,58477,3,0.18,0.0015,0.015
HOXA2|3199,ENSG00000105996,HOXA2,3199,7,0.47,0.0015,0.015
SMC4|10051,ENSG00000113810,SMC4,10051,3,0.27,0.0015,0.015
KLHL12|59349,ENSG00000117153,KLHL12,59349,1,0.15,0.0015,0.015
GRK7|131890,ENSG00000114124,GRK7,131890,3,0.51,0.0015,0.015
JAK2|3717,ENSG00000096968,JAK2,3717,9,-0.37,0.0015,0.015
KIAA0284|283638,ENSG00000099814,CEP170B,283638,14,-0.23,0.0015,0.015
ASCC3|10973,ENSG00000112249,ASCC3,10973,6,-0.23,0.0015,0.015
TTC25|83538,ENSG00000204815,TTC25,83538,17,0.46,0.0015,0.015
C1orf183|55924,ENSG00000197852,FAM212B,55924,1,0.26,0.0015,0.015
YPEL1|29799,ENSG00000100027,YPEL1,29799,22,0.38,0.0015,0.015
SLITRK5|26050,ENSG00000165300,SLITRK5,26050,13,0.81,0.0015,0.015
DDIT3|1649,ENSG00000175197,DDIT3,1649,12,0.36,0.0015,0.015
TRO|7216,ENSG00000067445,TRO,7216,X,0.53,0.0015,0.015
HJURP|55355,ENSG00000123485,HJURP,55355,2,0.28,0.0015,0.016
NMI|9111,ENSG00000123609,NMI,9111,2,-0.23,0.0015,0.016
C8orf45|157777,ENSG00000178460,MCMDC2,157777,8,0.38,0.0015,0.016
GOLGA7B|401647,ENSG00000155265,GOLGA7B,401647,10,-0.7,0.0015,0.016
PALM3|342979,ENSG00000187867,PALM3,342979,19,0.59,0.0015,0.016
TRAPPC6A|79090,ENSG00000007255,TRAPPC6A,79090,19,0.35,0.0015,0.016
HOMER2|9455,ENSG00000103942,HOMER2,9455,15,-0.5,0.0015,0.016
EPPK1|83481,ENSG00000261150,EPPK1,83481,8,-0.52,0.0015,0.016
SMARCB1|6598,ENSG00000099956,SMARCB1,6598,22,0.14,0.0015,0.016
TTC21B|79809,ENSG00000123607,TTC21B,79809,2,0.23,0.0015,0.016
SQRDL|58472,ENSG00000137767,SQRDL,58472,15,-0.27,0.0015,0.016
POLE3|54107,ENSG00000148229,POLE3,54107,9,0.17,0.0015,0.016
DEM1|64789,ENSG00000164002,EXO5,64789,1,0.27,0.0015,0.016
C6orf48|50854,ENSG00000234728,C6orf48,50854,CHR_HSCHR6_MHC_APD_CTG1,0.27,0.0015,0.016
APOL6|80830,ENSG00000221963,APOL6,80830,22,-0.39,0.0016,0.016
FNDC8|54752,ENSG00000073598,FNDC8,54752,17,0.37,0.0016,0.016
AIP|9049,ENSG00000110711,AIP,9049,11,0.22,0.0016,0.016
TMCC3|57458,ENSG00000057704,TMCC3,57458,12,-0.36,0.0016,0.016
EXOSC5|56915,ENSG00000077348,EXOSC5,56915,19,0.22,0.0016,0.016
FAM195A|84331,ENSG00000172366,FAM195A,84331,16,0.36,0.0016,0.016
MGLL|11343,ENSG00000074416,MGLL,11343,3,-0.4,0.0016,0.016
C16orf86|388284,ENSG00000159761,C16orf86,388284,16,0.35,0.0016,0.016
RPA3|6119,ENSG00000106399,RPA3,6119,7,0.24,0.0016,0.016
TLE6|79816,ENSG00000104953,TLE6,79816,19,0.49,0.0016,0.016
PEPD|5184,ENSG00000124299,PEPD,5184,19,0.17,0.0016,0.016
ZNF10|7556,ENSG00000256223,ZNF10,7556,12,0.33,0.0016,0.016
AOC2|314,ENSG00000131480,AOC2,314,17,0.36,0.0016,0.016
ZNF319|57567,ENSG00000166188,ZNF319,57567,16,-0.24,0.0016,0.016
ALKBH6|84964,ENSG00000239382,ALKBH6,84964,19,0.22,0.0016,0.016
SPSB2|84727,ENSG00000111671,SPSB2,84727,12,0.27,0.0016,0.016
PHAX|51808,ENSG00000164902,PHAX,51808,5,-0.14,0.0016,0.016
ZBED1|9189,ENSG00000214717,ZBED1,9189,X,0.23,0.0016,0.016
PAQR4|124222,ENSG00000162073,PAQR4,124222,16,0.25,0.0016,0.016
TRPS1|7227,ENSG00000104447,TRPS1,7227,8,-0.38,0.0016,0.016
DONSON|29980,ENSG00000159147,DONSON,29980,21,0.23,0.0016,0.016
GOT1|2805,ENSG00000120053,GOT1,2805,10,0.19,0.0016,0.016
SPRR2B|6701,ENSG00000196805,SPRR2B,6701,1,-1.3,0.0016,0.016
CALML4|91860,ENSG00000129007,CALML4,91860,15,0.21,0.0016,0.016
HDAC10|83933,ENSG00000100429,HDAC10,83933,22,0.21,0.0016,0.016
DNAJB11|51726,ENSG00000090520,DNAJB11,51726,3,0.19,0.0016,0.016
CHST7|56548,ENSG00000147119,CHST7,56548,X,0.38,0.0016,0.016
PDCD1LG2|80380,ENSG00000197646,PDCD1LG2,80380,9,-0.51,0.0016,0.016
IL12A|3592,ENSG00000168811,IL12A,3592,3,0.5,0.0016,0.016
PPID|5481,ENSG00000171497,PPID,5481,4,0.14,0.0016,0.016
CTSL1|1514,ENSG00000135047,CTSL,1514,9,-0.38,0.0016,0.016
QSOX2|169714,ENSG00000165661,QSOX2,169714,9,0.21,0.0016,0.016
C7orf23|79161,ENSG00000135185,TMEM243,79161,7,0.21,0.0016,0.016
IL1F8|27177,ENSG00000136696,IL36B,27177,2,-0.79,0.0017,0.016
TTC19|54902,ENSG00000011295,TTC19,54902,17,0.19,0.0017,0.016
SLC35C1|55343,ENSG00000181830,SLC35C1,55343,11,-0.2,0.0017,0.017
ADRA2B|151,ENSG00000274286,ADRA2B,151,2,0.68,0.0017,0.017
MMP25|64386,ENSG00000008516,MMP25,64386,16,-0.4,0.0017,0.017
CCR10|2826,ENSG00000184451,CCR10,2826,17,0.5,0.0017,0.017
CNTD1|124817,ENSG00000176563,CNTD1,124817,17,0.38,0.0017,0.017
CDC42EP4|23580,ENSG00000179604,CDC42EP4,23580,17,0.29,0.0017,0.017
IQCG|84223,ENSG00000114473,IQCG,84223,3,0.47,0.0017,0.017
DNM1|1759,ENSG00000106976,DNM1,1759,9,0.43,0.0017,0.017
ACTB|60,ENSG00000075624,ACTB,60,7,-0.17,0.0017,0.017
C12orf32|83695,ENSG00000171792,RHNO1,83695,12,0.2,0.0017,0.017
CLK1|1195,ENSG00000013441,CLK1,1195,2,0.25,0.0017,0.017
CDK5RAP3|80279,ENSG00000108465,CDK5RAP3,80279,17,0.21,0.0017,0.017
C1orf51|148523,ENSG00000159208,CIART,148523,1,0.54,0.0017,0.017
LOC150776|150776,ENSG00000152117,,150776,2,0.27,0.0017,0.017
USP11|8237,ENSG00000102226,USP11,8237,X,0.25,0.0017,0.017
NEURL|9148,ENSG00000107954,NEURL1,9148,10,0.68,0.0017,0.017
CDT1|81620,ENSG00000167513,CDT1,81620,16,0.29,0.0017,0.017
ARMC9|80210,ENSG00000135931,ARMC9,80210,2,0.29,0.0017,0.017
SLC25A23|79085,ENSG00000125648,SLC25A23,79085,19,0.38,0.0017,0.017
ATP5SL|55101,ENSG00000105341,ATP5SL,55101,19,0.12,0.0017,0.017
C2orf18|54978,ENSG00000213699,SLC35F6,54978,2,-0.17,0.0017,0.017
CASP5|838,ENSG00000137757,CASP5,838,11,-0.52,0.0017,0.017
SPRR2E|6704,ENSG00000203785,SPRR2E,6704,1,-1.1,0.0017,0.017
THOC5|8563,ENSG00000100296,THOC5,8563,22,0.17,0.0017,0.017
CDCA7L|55536,ENSG00000164649,CDCA7L,55536,7,0.23,0.0017,0.017
LEMD1|93273,ENSG00000186007,LEMD1,93273,1,0.7,0.0017,0.017
CHM|1121,ENSG00000188419,CHM,1121,X,-0.21,0.0017,0.017
CCDC101|112869,ENSG00000176476,SGF29,112869,16,0.22,0.0017,0.017
LYG1|129530,ENSG00000144214,LYG1,129530,2,0.48,0.0018,0.017
MFI2|4241,ENSG00000163975,MFI2,4241,3,0.52,0.0018,0.017
PLS3|5358,ENSG00000102024,PLS3,5358,X,-0.23,0.0018,0.017
ZNF444|55311,ENSG00000167685,ZNF444,55311,19,0.24,0.0018,0.017
ARF6|382,ENSG00000165527,ARF6,382,14,-0.17,0.0018,0.017
CLDN7|1366,ENSG00000181885,CLDN7,1366,17,0.55,0.0018,0.017
VN1R1|57191,ENSG00000178201,VN1R1,57191,19,0.41,0.0018,0.017
ZNF428|126299,ENSG00000131116,ZNF428,126299,19,0.27,0.0018,0.017
TMOD3|29766,ENSG00000138594,TMOD3,29766,15,-0.22,0.0018,0.017
C6orf225|619208,ENSG00000203778,FAM229B,619208,6,0.38,0.0018,0.017
KIAA1239|57495,ENSG00000174145,NWD2,57495,4,-0.71,0.0018,0.017
PGGT1B|5229,ENSG00000164219,PGGT1B,5229,5,-0.15,0.0018,0.017
C20orf54|113278,ENSG00000101276,SLC52A3,113278,20,-0.46,0.0018,0.017
CNNM1|26507,ENSG00000119946,CNNM1,26507,10,0.94,0.0018,0.017
H1FX|8971,ENSG00000184897,H1FX,8971,3,0.24,0.0018,0.017
PIF1|80119,ENSG00000140451,PIF1,80119,15,0.34,0.0018,0.017
ZNF572|137209,ENSG00000180938,ZNF572,137209,8,0.38,0.0018,0.017
C15orf56|644809,NA,NA,NA,NA,0.58,0.0018,0.018
CORO2A|7464,ENSG00000106789,CORO2A,7464,9,0.3,0.0018,0.018
FLJ35390|255031,NA,NA,NA,NA,0.35,0.0018,0.018
NT5C3|51251,ENSG00000122643,NT5C3A,51251,7,-0.22,0.0018,0.018
SEPT3|55964,ENSG00000100167,SEPT3,55964,22,0.59,0.0018,0.018
EIF2AK2|5610,ENSG00000055332,EIF2AK2,5610,2,-0.28,0.0018,0.018
KISS1R|84634,ENSG00000116014,KISS1R,84634,19,0.53,0.0018,0.018
MTCH1|23787,ENSG00000137409,MTCH1,23787,6,0.13,0.0018,0.018
DUT|1854,ENSG00000128951,DUT,1854,15,0.22,0.0018,0.018
KRTDAP|388533,ENSG00000188508,KRTDAP,388533,19,-1.2,0.0018,0.018
FAM78B|149297,ENSG00000188859,FAM78B,149297,1,-0.41,0.0018,0.018
THBD|7056,ENSG00000178726,THBD,7056,20,-0.51,0.0018,0.018
THAP10|56906,ENSG00000129028,THAP10,56906,15,0.27,0.0018,0.018
AHRR|57491,ENSG00000063438,AHRR,57491,5,0.45,0.0018,0.018
IL34|146433,ENSG00000157368,IL34,146433,16,0.52,0.0018,0.018
GLOD4|51031,ENSG00000167699,GLOD4,51031,17,0.14,0.0018,0.018
GORAB|92344,ENSG00000120370,GORAB,92344,1,0.23,0.0018,0.018
AS3MT|57412,ENSG00000214435,AS3MT,57412,10,0.65,0.0018,0.018
CDC42EP5|148170,ENSG00000273633,CDC42EP5,148170,CHR_HSCHR19LRC_COX1_CTG3_1,0.4,0.0018,0.018
LOC388955|388955,NA,NA,NA,NA,-0.21,0.0018,0.018
WRB|7485,ENSG00000182093,WRB,7485,21,0.21,0.0018,0.018
FN3K|64122,ENSG00000167363,FN3K,64122,17,0.42,0.0018,0.018
CEL|1056,ENSG00000170835,CEL,1056,9,0.85,0.0018,0.018
USP37|57695,ENSG00000135913,USP37,57695,2,0.22,0.0019,0.018
FAM98C|147965,ENSG00000130244,FAM98C,147965,19,0.21,0.0019,0.018
MNX1|3110,ENSG00000130675,MNX1,3110,7,0.6,0.0019,0.018
N4BP1|9683,ENSG00000102921,N4BP1,9683,16,-0.21,0.0019,0.018
WNT7A|7476,ENSG00000154764,WNT7A,7476,3,-0.82,0.0019,0.018
LOC729176|729176,NA,NA,NA,NA,-0.26,0.0019,0.018
CXorf49B|100132994,ENSG00000215113,CXorf49B,100132994,X,-0.89,0.0019,0.018
ROM1|6094,ENSG00000149489,ROM1,6094,11,0.27,0.0019,0.018
KLK9|284366,ENSG00000213022,KLK9,284366,19,-0.99,0.0019,0.018
VSIG8|391123,ENSG00000243284,VSIG8,391123,1,-1,0.0019,0.018
SIAE|54414,ENSG00000110013,SIAE,54414,11,-0.26,0.0019,0.018
PDZK1IP1|10158,ENSG00000162366,PDZK1IP1,10158,1,-0.7,0.0019,0.018
DHDH|27294,ENSG00000104808,DHDH,27294,19,0.46,0.0019,0.018
HAUS4|54930,ENSG00000092036,HAUS4,54930,14,0.2,0.0019,0.018
LOC100130015|100130015,ENSG00000222019,URAHP,100130015,16,0.44,0.0019,0.018
CTSB|1508,ENSG00000164733,CTSB,1508,8,-0.26,0.0019,0.018
C16orf48|84080,ENSG00000124074,ENKD1,84080,16,0.31,0.0019,0.018
ORMDL2|29095,ENSG00000123353,ORMDL2,29095,12,-0.19,0.0019,0.018
PAPD5|64282,ENSG00000121274,PAPD5,64282,16,-0.18,0.0019,0.018
UCA1|652995,ENSG00000214049,UCA1,652995,19,-0.69,0.0019,0.018
NEFL|4747,ENSG00000277586,NEFL,4747,8,-1,0.0019,0.018
DSC1|1823,ENSG00000134765,DSC1,1823,18,-1.1,0.0019,0.018
CPNE2|221184,ENSG00000140848,CPNE2,221184,16,0.23,0.0019,0.018
ZNF879|345462,ENSG00000234284,ZNF879,345462,5,0.48,0.0019,0.018
ARCN1|372,ENSG00000095139,ARCN1,372,11,-0.18,0.0019,0.018
TMPPE|643853,ENSG00000188167,TMPPE,643853,3,-0.28,0.0019,0.018
KDM5B|10765,ENSG00000117139,KDM5B,10765,1,-0.24,0.0019,0.018
RAD52|5893,ENSG00000002016,RAD52,5893,12,0.24,0.0019,0.018
CBX1|10951,ENSG00000108468,CBX1,10951,17,0.19,0.0019,0.018
FAM200B|285550,ENSG00000237765,FAM200B,285550,4,0.21,0.002,0.018
POU4F1|5457,ENSG00000152192,POU4F1,5457,13,0.87,0.002,0.018
SS18L1|26039,ENSG00000184402,SS18L1,26039,20,0.19,0.002,0.018
CEACAM19|56971,ENSG00000186567,CEACAM19,56971,19,-0.47,0.002,0.018
CBX5|23468,ENSG00000094916,CBX5,23468,12,0.27,0.002,0.019
GOLGA4|2803,ENSG00000144674,GOLGA4,2803,3,-0.23,0.002,0.019
LGALS4|3960,ENSG00000171747,LGALS4,3960,19,0.65,0.002,0.019
LGALS3BP|3959,ENSG00000108679,LGALS3BP,3959,17,-0.27,0.002,0.019
TNFAIP8L1|126282,ENSG00000185361,TNFAIP8L1,126282,19,0.21,0.002,0.019
RFPL3S|10737,NA,NA,NA,NA,0.49,0.002,0.019
MGC42105|167359,ENSG00000177453,NIM1K,167359,5,0.36,0.002,0.019
TSSK6|83983,ENSG00000178093,TSSK6,83983,19,0.32,0.002,0.019
ENTPD3|956,ENSG00000168032,ENTPD3,956,3,-0.45,0.002,0.019
FAM72B|653820,ENSG00000188610,FAM72B,653820,1,0.26,0.002,0.019
SENP2|59343,ENSG00000163904,SENP2,59343,3,0.2,0.002,0.019
CIT|11113,ENSG00000122966,CIT,11113,12,0.29,0.002,0.019
ELFN1|392617,ENSG00000225968,ELFN1,392617,7,0.49,0.002,0.019
ZFP37|7539,ENSG00000136866,ZFP37,7539,9,0.43,0.002,0.019
VPS35|55737,ENSG00000069329,VPS35,55737,16,-0.14,0.002,0.019
